Region_name Time_period Cluseter_id Lon(deg) Lat(deg) Depth(km) Magnitude Year Month Day Hour Minute Second
LUZON 2005-2009 cluster_2 122.03500 20.27400 35.2 5.4 2008 4 1 13 9 23.9900
LUZON 2005-2009 cluster_3 119.84701 18.78700 35 4.6 2006 3 5 20 28 30.8300
LUZON 2005-2009 cluster_3 120.11600 19.02500 31.4 5.2 2006 6 10 19 52 11.4300
LUZON 2005-2009 cluster_3 120.18501 19.02600 26.5 4.8 2006 6 15 6 2 26.2000
LUZON 2005-2009 cluster_3 120.12100 18.98200 26.9 4.5 2006 6 15 12 58 15.2000
LUZON 2005-2009 cluster_3 120.14800 19.01300 28.9 4.9 2006 6 15 13 6 36.3700
LUZON 2005-2009 cluster_3 120.01701 18.92500 28 4.5 2006 6 15 14 41 38.3300
LUZON 2005-2009 cluster_3 119.93201 18.96900 29.7 4.5 2006 6 16 20 6 24.9400
LUZON 2005-2009 cluster_3 120.10700 19.03800 29.2 4.9 2006 6 24 19 14 9.5900
LUZON 2005-2009 cluster_3 120.11101 19.00600 27.9 4.6 2006 6 24 23 1 11.3600
LUZON 2005-2009 cluster_3 120.17901 18.97300 30.4 4.7 2006 6 25 0 43 44.8300
LUZON 2005-2009 cluster_3 120.22001 19.02000 27.3 4.8 2006 6 25 11 51 52.1700
LUZON 2005-2009 cluster_3 120.08601 18.97100 31.2 4.5 2006 6 25 11 56 23.4300
LUZON 2005-2009 cluster_3 120.05301 19.05400 10 4.7 2006 6 30 1 25 26.9900
PHILIPPINES1 2005-2009 cluster_1 125.86001 11.76900 59.8 4.8 2005 7 28 11 26 57.1200
PHILIPPINES1 2005-2009 cluster_1 125.75900 11.77600 29.5 4.7 2005 8 6 9 58 2.2500
PHILIPPINES1 2005-2009 cluster_1 125.83401 11.72200 10 4.7 2005 8 6 11 34 58.2000
PHILIPPINES1 2005-2009 cluster_1 125.71800 11.71400 28.8 5. 2005 8 6 11 58 44.0400
PHILIPPINES1 2005-2009 cluster_1 125.64600 11.71400 28.9 5.5 2005 8 6 12 40 37.9800
PHILIPPINES1 2005-2009 cluster_1 125.88701 11.77700 28.6 5. 2005 8 6 13 1 27.0900
PHILIPPINES1 2005-2009 cluster_1 125.81001 11.77200 28.1 4.7 2005 8 6 13 8 7.8200
PHILIPPINES1 2005-2009 cluster_2 124.95200 12.71800 86.3 4.5 2008 4 18 18 33 57.5300
PHILIPPINES1 2005-2009 cluster_2 124.83201 12.84200 115.5 4.6 2008 7 2 17 52 57.1800
PHILIPPINES1 2005-2009 cluster_2 124.49901 12.90000 10 4.5 2008 8 15 21 53 46.4700
PHILIPPINES1 2005-2009 cluster_2 124.48701 12.90500 10 4.5 2008 8 16 20 43 49.0600
PHILIPPINES1 2005-2009 cluster_2 124.48301 12.97600 45.2 5.2 2008 11 6 7 46 1.2100
PHILIPPINES2 2005-2009 cluster_1 126.53700 8.87200 71.1 5. 2008 12 20 13 50 2.6400
PHILIPPINES2 2005-2009 cluster_1 126.53201 8.84400 69.3 5.6 2008 12 20 15 43 8.0900
PHILIPPINES2 2005-2009 cluster_1 126.53901 8.77100 88.8 4.6 2008 12 20 16 35 41.8900
PHILIPPINES2 2005-2009 cluster_1 126.70701 8.90500 67.6 4.6 2008 12 20 20 18 12.4700
PHILIPPINES2 2005-2009 cluster_1 126.60901 8.84300 75.7 5. 2008 12 20 21 0 45.3500
PHILIPPINES2 2005-2009 cluster_1 126.51900 8.80700 92.2 4.5 2008 12 21 0 25 59.8800
PHILIPPINES2 2005-2009 cluster_1 126.80100 9.07500 26.5 4.8 2008 12 21 21 21 58.0800
PHILIPPINES2 2005-2009 cluster_1 126.73000 8.77400 74.6 5.1 2008 12 23 13 11 56.4400
PHILIPPINES2 2005-2009 cluster_1 126.76501 8.81600 76.1 4.8 2008 12 23 15 2 29.1600
PHILIPPINES2 2005-2009 cluster_2 126.46001 9.40300 69.4 5. 2005 2 10 15 58 17.4700
PHILIPPINES2 2005-2009 cluster_2 126.61700 9.44700 10 4.6 2005 2 10 19 7 46.7400
PHILIPPINES2 2005-2009 cluster_2 126.55901 9.20400 55 4.8 2005 3 11 9 58 25.5400
PHILIPPINES2 2005-2009 cluster_2 126.47001 9.29000 80.5 4.8 2005 3 31 6 29 36.3900
PHILIPPINES2 2005-2009 cluster_2 126.55901 9.28600 26.6 4.7 2005 3 31 7 9 41.3900
PHILIPPINES2 2005-2009 cluster_3 126.11600 10.05700 106.9 4.6 2007 3 13 9 37 32.3500
PHILIPPINES2 2005-2009 cluster_3 126.21901 9.73900 92.6 4.6 2007 3 16 1 12 41.2800
PHILIPPINES2 2005-2009 cluster_3 126.38601 9.80700 58.1 4.5 2007 3 16 3 17 44.1800
PHILIPPINES2 2005-2009 cluster_3 126.29900 9.74500 91.8 4.8 2007 3 16 11 17 49.3700
PHILIPPINES2 2005-2009 cluster_3 126.19501 9.69900 100 5.1 2007 3 16 11 35 5.7500
PHILIPPINES2 2005-2009 cluster_3 126.03600 9.71600 100 4.9 2007 3 16 11 38 32.7400
PHILIPPINES3 2005-2009 cluster_1 125.84801 6.35400 134.2 4.5 2006 8 28 12 58 3.8700
PHILIPPINES3 2005-2009 cluster_1 126.10600 6.59400 147.7 4.9 2006 10 3 13 41 20.0500
PHILIPPINES3 2005-2009 cluster_1 126.19000 6.48500 140.2 4.9 2006 10 31 6 25 52.6500
PHILIPPINES3 2005-2009 cluster_1 125.92300 6.10300 16.1 4.9 2006 11 5 20 1 42.2400
PHILIPPINES3 2005-2009 cluster_1 126.15001 6.11600 139.2 4.6 2006 11 18 17 15 48.9200
PHILIPPINES3 2005-2009 cluster_1 125.90501 6.42600 103.9 5. 2006 12 12 9 37 38.7400
PHILIPPINES3 2005-2009 cluster_1 125.98501 6.44400 35 4.9 2006 12 24 1 55 11.7100
PHILIPPINES3 2005-2009 cluster_2 126.25101 6.60200 74.9 4.9 2009 11 16 19 58 59.7000
PHILIPPINES3 2005-2009 cluster_2 126.27401 6.69100 65 5.2 2009 12 10 15 6 44.4200
PHILIPPINES3 2005-2009 cluster_2 126.57800 6.52800 32 4.5 2009 12 26 1 14 38.0400
PHILIPPINES3 2005-2009 cluster_2 126.36900 6.48200 59.8 5.6 2009 12 26 5 9 28.0600
PHILIPPINES3 2005-2009 cluster_2 126.45100 6.53900 49 4.6 2009 12 26 6 53 41.6000
PHILIPPINES3 2005-2009 cluster_2 126.40001 6.42100 64.9 5.2 2009 12 26 6 59 16.3900
PHILIPPINES3 2005-2009 cluster_2 126.41901 6.47900 46 4.5 2009 12 26 20 52 19.1400
PHILIPPINES3 2005-2009 cluster_2 126.39301 6.52100 63.3 4.9 2009 12 28 11 51 23.6700
PHILIPPINES3 2005-2009 cluster_2 126.40301 6.49700 56.6 4.6 2009 12 28 19 56 8.8200
PHILIPPINES3 2005-2009 cluster_3 126.99801 6.70900 48.6 4.5 2006 5 13 14 16 57.4700
PHILIPPINES3 2005-2009 cluster_3 127.03201 6.82300 69.7 4.8 2006 5 25 17 47 25.9800
PHILIPPINES3 2005-2009 cluster_3 126.71700 6.66900 147.3 4.5 2006 7 7 23 15 53.6700
PHILIPPINES3 2005-2009 cluster_3 126.74200 6.67800 254.2 4.7 2006 7 9 21 53 4.2300
PHILIPPINES3 2005-2009 cluster_3 126.80701 6.43200 95.5 4.9 2006 7 11 14 49 56.6600
PHILIPPINES3 2005-2009 cluster_6 125.72701 9.71100 142.3 4.6 2005 7 2 15 51 48.7600
PHILIPPINES3 2005-2009 cluster_6 125.86700 9.46500 90.2 4.6 2005 7 11 3 47 57.7800
PHILIPPINES3 2005-2009 cluster_6 125.62901 9.86800 193 4.6 2005 8 11 7 37 56.5400
PHILIPPINES3 2005-2009 cluster_6 125.43101 9.48100 31.7 4.9 2005 10 4 9 12 46.2200
PHILIPPINES3 2005-2009 cluster_6 125.74400 9.80600 138.8 4.7 2005 10 18 18 24 58.8900
PHILIPPINES3 2005-2009 cluster_8 125.32101 10.60600 83.4 4.8 2007 1 31 8 7 17.4100
PHILIPPINES3 2005-2009 cluster_8 125.21901 10.37700 43.9 4.6 2007 2 18 10 0 46.2400
PHILIPPINES3 2005-2009 cluster_8 125.30801 10.38300 10 5.5 2007 6 14 14 49 54.1100
PHILIPPINES3 2005-2009 cluster_8 125.19601 10.29900 70.7 4.5 2007 6 15 17 4 22.2700
PHILIPPINES3 2005-2009 cluster_8 125.37501 10.54400 10 4.6 2007 7 17 18 7 4.0100
PHILIPPINES3 2005-2009 cluster_8 125.25201 10.61500 35 4.5 2007 7 17 22 5 3.0500
PHILIPPINES3 2005-2009 cluster_8 125.14901 10.29100 63.2 5.3 2007 7 19 15 10 24.2200
PHILIPPINES3 2005-2009 cluster_8 125.53400 10.49500 49.7 4.8 2007 7 19 15 13 17.2400
NEW_GUINEA1 2005-2009 cluster_1 141.35201 -2.82600 10 4.8 2007 10 4 14 46 35.0200
NEW_GUINEA1 2005-2009 cluster_1 141.31500 -2.86400 49.7 5.4 2007 10 22 6 11 12.4400
NEW_GUINEA1 2005-2009 cluster_1 141.57701 -2.82700 35 5. 2007 10 22 6 14 37.1000
NEW_GUINEA1 2005-2009 cluster_1 141.37500 -2.81100 44.4 5. 2007 10 22 8 17 17.2500
NEW_GUINEA1 2005-2009 cluster_1 141.36801 -2.85900 54.8 5.1 2007 10 22 8 18 18.6200
NEW_GUINEA1 2005-2009 cluster_2 141.77701 -2.39600 25.5 4.5 2005 1 29 4 14 46.4900
NEW_GUINEA1 2005-2009 cluster_2 141.72601 -2.46700 10 4.6 2005 2 20 6 34 26.4500
NEW_GUINEA1 2005-2009 cluster_2 141.61601 -2.77900 31.6 5.1 2005 2 27 4 35 36.0400
NEW_GUINEA1 2005-2009 cluster_2 141.61900 -2.76200 34.3 4.7 2005 2 27 23 34 25.8400
NEW_GUINEA1 2005-2009 cluster_2 141.67401 -2.80200 12 4.6 2005 3 1 15 39 31.7100
NEW_GUINEA1 2005-2009 cluster_3 141.66000 -2.79700 10 5.8 2007 7 22 10 49 35.3100
NEW_GUINEA1 2005-2009 cluster_3 141.61000 -2.72600 10 4.8 2007 7 22 11 18 42.1500
NEW_GUINEA1 2005-2009 cluster_3 141.72000 -2.80700 10 5.1 2007 7 22 12 14 27.0000
NEW_GUINEA1 2005-2009 cluster_3 141.69400 -2.74600 10 5. 2007 7 22 12 40 52.9600
NEW_GUINEA1 2005-2009 cluster_3 141.72401 -2.78300 10 5.8 2007 7 22 14 20 43.8800
NEW_GUINEA1 2005-2009 cluster_4 138.95001 -1.95900 35 5.1 2009 3 19 1 35 13.7100
NEW_GUINEA1 2005-2009 cluster_4 139.02400 -1.99600 35 5. 2009 3 19 7 3 34.9500
NEW_GUINEA1 2005-2009 cluster_4 139.08501 -1.95400 35 4.8 2009 3 19 7 50 57.7900
NEW_GUINEA1 2005-2009 cluster_4 138.96501 -2.03200 35 4.7 2009 3 19 8 11 46.2300
NEW_GUINEA1 2005-2009 cluster_4 138.99800 -1.90800 35 4.9 2009 3 19 14 59 11.8900
TONGA1 2005-2009 cluster_1 186.63 -17.72000 10 4.5 2006 6 14 17 23 21.7600
TONGA1 2005-2009 cluster_1 186.376 -17.93000 10 5. 2006 6 15 17 16 44.3200
TONGA1 2005-2009 cluster_1 186.326 -18.07900 35 4.6 2006 6 18 22 26 19.4600
TONGA1 2005-2009 cluster_1 186.141 -18.03000 10 4.5 2006 7 11 15 54 13.0700
TONGA1 2005-2009 cluster_1 186.743 -17.66900 35 5.3 2006 7 17 22 31 49.1100
TONGA1 2005-2009 cluster_1 186.539 -17.65200 35 4.6 2006 7 18 6 6 22.6900
TONGA1 2005-2009 cluster_1 186.613 -17.65500 10 4.7 2006 7 20 8 48 45.5200
TONGA1 2005-2009 cluster_1 186.48 -17.55700 10 4.5 2006 7 30 21 57 39.2000
TONGA1 2005-2009 cluster_2 187.006 -15.67200 10 4.8 2006 5 16 23 9 50.1400
TONGA1 2005-2009 cluster_2 186.894 -16.12500 34 4.8 2006 5 30 2 2 7.2600
TONGA1 2005-2009 cluster_2 186.889 -16.03000 29.8 4.9 2006 6 1 14 3 11.8200
TONGA1 2005-2009 cluster_2 186.804 -16.05100 35 4.6 2006 6 1 15 28 47.5000
TONGA1 2005-2009 cluster_2 186.81 -16.16300 35 4.7 2006 6 1 17 44 4.4300
TONGA2 2005-2009 cluster_1 184.846 -20.85400 21.3 4.6 2006 9 10 13 17 42.7100
TONGA2 2005-2009 cluster_1 185.115 -20.62700 47.1 4.9 2006 9 14 7 37 19.6400
TONGA2 2005-2009 cluster_1 184.759 -20.73900 35 4.5 2006 10 3 5 13 27.9200
TONGA2 2005-2009 cluster_1 184.867 -20.82200 32.5 4.9 2007 1 21 13 31 41.3200
TONGA2 2005-2009 cluster_1 184.513 -20.67800 15 5.5 2007 2 5 10 16 24.2300
TONGA2 2005-2009 cluster_1 184.53 -20.67400 15 5.5 2007 2 5 10 19 23.9800
TONGA2 2005-2009 cluster_2 185.744 -20.84900 14 5.8 2009 7 30 20 5 35.6500
TONGA2 2005-2009 cluster_2 186.023 -21.05300 10 4.5 2009 7 30 22 23 57.7900
TONGA2 2005-2009 cluster_2 185.873 -20.77400 10 5.4 2009 7 31 8 7 12.2100
TONGA2 2005-2009 cluster_2 185.817 -20.67300 10 4.8 2009 8 1 1 16 5.2100
TONGA2 2005-2009 cluster_2 185.949 -20.73800 21 4.7 2009 8 1 21 38 6.5100
TONGA2 2005-2009 cluster_2 185.506 -21.02500 10 4.5 2009 8 3 21 41 55.6200
TONGA2 2005-2009 cluster_3 185.514 -20.95700 10 5.1 2006 4 19 15 30 5.8200
TONGA2 2005-2009 cluster_3 185.845 -20.55700 15 4.7 2006 4 27 6 1 5.7900
TONGA2 2005-2009 cluster_3 185.933 -20.59500 30.5 5.2 2006 5 3 15 54 58.8100
TONGA2 2005-2009 cluster_3 185.797 -20.59000 35 5. 2006 5 3 16 7 51.9800
TONGA2 2005-2009 cluster_3 185.94 -20.87500 35 4.6 2006 5 3 16 16 38.7600
TONGA2 2005-2009 cluster_3 185.914 -20.58300 15 4.7 2006 5 3 16 33 50.9900
TONGA2 2005-2009 cluster_3 185.868 -20.63800 35 5.3 2006 5 3 17 7 7.2100
TONGA2 2005-2009 cluster_3 185.774 -20.54000 35 5.4 2006 5 3 17 56 27.0100
TONGA2 2005-2009 cluster_3 185.744 -20.89600 15 5.1 2006 5 3 19 28 7.5300
TONGA2 2005-2009 cluster_4 185.781 -20.98400 10 5.4 2006 12 19 19 58 26.6400
TONGA2 2005-2009 cluster_4 185.59 -20.58600 15 4.7 2006 12 24 19 56 49.9700
TONGA2 2005-2009 cluster_4 185.957 -20.67900 44.9 4.6 2006 12 28 2 59 13.3400
TONGA2 2005-2009 cluster_4 185.623 -20.93700 10 4.5 2006 12 31 13 29 47.5900
TONGA2 2005-2009 cluster_4 185.609 -20.82900 33.1 5.1 2007 1 6 11 10 20.3400
TONGA2 2005-2009 cluster_5 186.727 -18.96400 20.1 4.6 2006 6 23 16 29 51.4000
TONGA2 2005-2009 cluster_5 186.605 -18.71500 10 4.8 2006 6 29 16 15 40.6000
TONGA2 2005-2009 cluster_5 186.606 -18.79500 40.4 5.2 2006 7 26 3 5 50.2600
TONGA2 2005-2009 cluster_5 186.603 -18.87400 32.5 5. 2006 7 26 3 26 21.3900
TONGA2 2005-2009 cluster_5 186.605 -18.77600 50 4.6 2006 7 28 2 58 38.0600
TONGA2 2005-2009 cluster_5 186.38 -19.25800 28.9 5.2 2006 8 1 9 58 18.9900
TONGA2 2005-2009 cluster_5 186.432 -19.18000 31.9 5.2 2006 8 1 10 19 40.9200
TONGA3 2005-2009 cluster_1 184.472 -23.44000 48.4 5. 2006 10 2 2 2 39.9000
TONGA3 2005-2009 cluster_1 184.441 -23.41100 45.7 4.8 2006 10 2 5 57 3.9100
TONGA3 2005-2009 cluster_1 184.476 -23.37800 50.7 4.9 2006 10 3 3 29 6.4900
TONGA3 2005-2009 cluster_1 184.729 -23.55400 10 5.8 2006 10 8 13 50 24.1100
TONGA3 2005-2009 cluster_1 184.613 -23.46500 10 5.3 2006 10 8 14 10 16.4100
TONGA3 2005-2009 cluster_1 184.532 -23.33000 10 4.8 2006 10 8 14 41 49.9300
TONGA3 2005-2009 cluster_1 184.619 -23.45300 10 5.2 2006 10 8 14 46 54.3700
TONGA3 2005-2009 cluster_1 184.486 -23.29500 10 4.7 2006 10 8 14 50 12.4600
TONGA3 2005-2009 cluster_1 184.448 -23.39200 10 4.7 2006 10 9 0 9 59.2400
TONGA3 2005-2009 cluster_1 184.51 -23.15400 10 4.7 2006 10 12 15 59 13.7500
TONGA3 2005-2009 cluster_1 184.197 -23.08600 10 4.8 2006 10 17 14 4 46.8700
TONGA3 2005-2009 cluster_2 184.925 -22.53800 7.5 4.6 2009 6 5 19 33 15.2800
TONGA3 2005-2009 cluster_2 185.04 -22.91200 36.6 5. 2009 6 8 3 31 49.6500
TONGA3 2005-2009 cluster_2 184.707 -22.92600 91.4 4.5 2009 6 15 19 14 14.9400
TONGA3 2005-2009 cluster_2 184.699 -22.89400 35 4.7 2009 6 27 2 34 41.2900
TONGA3 2005-2009 cluster_2 184.562 -23.23200 46.3 4.7 2009 7 1 13 32 58.6400
TONGA3 2005-2009 cluster_2 184.717 -23.34400 35 4.7 2009 7 2 4 55 50.0400
TONGA3 2005-2009 cluster_2 185.087 -22.99600 67.4 4.9 2009 7 4 7 6 22.1700
TONGA3 2005-2009 cluster_2 184.671 -22.88200 75.8 4.5 2009 7 9 23 47 10.9600
TONGA3 2005-2009 cluster_3 184.672 -22.85000 35 4.6 2006 2 11 12 15 14.1000
TONGA3 2005-2009 cluster_3 184.518 -22.62400 25 4.6 2006 3 4 1 12 49.1500
TONGA3 2005-2009 cluster_3 185.303 -22.69600 35 4.6 2006 3 25 13 45 8.5000
TONGA3 2005-2009 cluster_3 184.891 -22.91100 46.4 5.3 2006 3 29 6 38 23.9700
TONGA3 2005-2009 cluster_3 184.767 -22.74900 22 5. 2006 3 29 10 24 8.0800
TONGA3 2005-2009 cluster_3 184.814 -22.96400 25 5.1 2006 3 29 15 58 22.4100
TONGA3 2005-2009 cluster_3 184.721 -22.78400 27.3 4.9 2006 3 29 16 12 59.4200
TONGA3 2005-2009 cluster_3 184.74 -22.87200 25 4.8 2006 3 29 16 20 44.7400
TONGA3 2005-2009 cluster_3 184.935 -22.64500 25 4.5 2006 3 30 6 23 30.1300
TONGA3 2005-2009 cluster_3 184.583 -22.60500 38.1 4.9 2006 4 2 9 29 33.6200
TONGA3 2005-2009 cluster_3 184.705 -22.71100 25 4.8 2006 4 4 12 30 38.4400
TONGA3 2005-2009 cluster_3 184.759 -22.76900 10.4 4.9 2006 4 7 19 58 47.8700
TONGA3 2005-2009 cluster_3 184.697 -22.77300 10 4.7 2006 4 10 21 53 12.4000
TONGA3 2005-2009 cluster_5 185.091 -22.59700 35 4.8 2008 4 27 19 21 57.3100
TONGA3 2005-2009 cluster_5 184.898 -22.56900 34.5 5.2 2008 6 4 21 28 24.9800
TONGA3 2005-2009 cluster_5 184.931 -22.45700 35 5.2 2008 6 7 21 53 12.8600
TONGA3 2005-2009 cluster_5 184.816 -22.61600 36 4.5 2008 6 10 7 22 3.8200
TONGA3 2005-2009 cluster_5 185.102 -22.16800 35 5. 2008 6 27 2 16 0.8000
TONGA3 2005-2009 cluster_6 185.912 -21.92700 38.7 4.6 2008 10 20 14 38 30.8800
TONGA3 2005-2009 cluster_6 185.921 -21.55900 35 4.7 2008 10 22 17 47 40.7800
TONGA3 2005-2009 cluster_6 185.672 -21.77900 84.1 4.8 2008 10 29 2 23 32.9700
TONGA3 2005-2009 cluster_6 185.837 -21.96600 43.5 4.9 2008 10 29 3 25 12.4700
TONGA3 2005-2009 cluster_6 185.482 -21.89400 35 4.5 2008 10 29 3 26 37.2000
TONGA3 2005-2009 cluster_7 185.805 -21.26100 17.3 4.5 2007 3 8 3 46 22.1000
TONGA3 2005-2009 cluster_7 185.575 -21.22700 70.3 4.6 2007 3 8 4 28 17.6400
TONGA3 2005-2009 cluster_7 185.543 -21.19000 35 4.9 2007 3 13 0 14 26.6000
TONGA3 2005-2009 cluster_7 185.68 -21.46300 35 4.8 2007 4 1 3 20 19.7400
TONGA3 2005-2009 cluster_7 185.422 -21.32000 35 4.7 2007 4 16 3 17 2.5200
TONGA3 2005-2009 cluster_7 185.489 -21.31500 10 5.2 2007 4 16 15 50 7.3900
TONGA3 2005-2009 cluster_7 185.464 -21.32300 35 4.8 2007 4 23 7 2 58.3600
TONGA3 2005-2009 cluster_8 185.396 -21.31800 37.1 5.3 2006 5 10 2 16 30.0000
TONGA3 2005-2009 cluster_8 185.171 -21.28100 35 4.5 2006 5 11 8 27 44.8700
TONGA3 2005-2009 cluster_8 185.366 -21.40000 50 4.9 2006 5 12 21 52 44.5200
TONGA3 2005-2009 cluster_8 185.762 -21.22500 42 4.8 2006 5 15 8 49 33.2900
TONGA3 2005-2009 cluster_8 185.694 -21.07900 33.5 5.1 2006 5 16 0 53 48.8000
TONGA4 2005-2009 cluster_1 183.618 -27.73300 13.5 4.5 2007 11 6 3 34 53.1600
TONGA4 2005-2009 cluster_1 183.549 -27.89700 44.6 5.2 2008 1 28 10 31 26.3600
TONGA4 2005-2009 cluster_1 183.671 -28.12600 35 5. 2008 2 3 7 4 14.0700
TONGA4 2005-2009 cluster_1 183.913 -27.81400 10 5. 2008 2 18 9 4 53.5500
TONGA4 2005-2009 cluster_1 183.889 -27.74900 10 5.2 2008 2 19 17 29 23.8600
TONGA4 2005-2009 cluster_2 183.495 -27.34900 52.6 4.5 2009 2 2 3 24 47.7500
TONGA4 2005-2009 cluster_2 183.468 -27.22400 35 4.8 2009 2 2 3 29 1.7000
TONGA4 2005-2009 cluster_2 183.56 -27.41100 30 4.9 2009 2 2 16 9 31.3300
TONGA4 2005-2009 cluster_2 183.55 -27.41600 37.9 5. 2009 2 5 8 47 47.6900
TONGA4 2005-2009 cluster_2 183.553 -27.39300 54.2 5.1 2009 2 5 23 14 36.5800
TONGA4 2005-2009 cluster_2 183.607 -27.21700 25.9 4.8 2009 2 6 6 40 32.9700
TONGA4 2005-2009 cluster_2 183.659 -27.47900 21.3 4.8 2009 2 9 20 49 24.2800
TONGA4 2005-2009 cluster_3 183.561 -27.02700 6.6 5. 2007 6 18 14 56 39.7000
TONGA4 2005-2009 cluster_3 183.596 -27.25400 49.3 4.8 2007 7 2 8 55 40.1200
TONGA4 2005-2009 cluster_3 183.505 -27.24300 10 4.7 2007 7 2 20 47 41.0200
TONGA4 2005-2009 cluster_3 183.603 -26.78500 45.6 5.1 2007 7 3 18 43 22.4400
TONGA4 2005-2009 cluster_3 183.77 -27.46700 64.2 4.7 2007 7 3 22 42 38.3100
TONGA4 2005-2009 cluster_3 183.44 -27.12300 43.1 5. 2007 7 4 15 33 43.7900
TONGA4 2005-2009 cluster_3 183.488 -27.14600 36.3 5.1 2007 7 4 17 24 33.1000
TONGA4 2005-2009 cluster_3 183.647 -27.08900 23.1 5. 2007 7 5 16 34 11.0900
TONGA4 2005-2009 cluster_3 183.758 -27.19000 35.6 4.7 2007 7 5 20 2 49.3000
TONGA4 2005-2009 cluster_4 183.292 -27.17100 35 4.6 2008 9 30 12 2 34.4700
TONGA4 2005-2009 cluster_4 183.859 -27.00200 10 4.7 2008 10 3 18 41 8.4800
TONGA4 2005-2009 cluster_4 183.333 -27.01700 40.4 4.7 2008 10 3 20 7 48.6400
TONGA4 2005-2009 cluster_4 183.336 -27.06900 25.3 4.5 2008 10 3 20 17 43.0500
TONGA4 2005-2009 cluster_4 183.329 -27.05200 51.4 4.7 2008 10 3 20 57 47.1400
TONGA4 2005-2009 cluster_5 183.598 -27.00300 10 5. 2009 2 24 18 28 12.7900
TONGA4 2005-2009 cluster_5 183.589 -26.86300 40.1 4.8 2009 3 12 23 37 23.9700
TONGA4 2005-2009 cluster_5 183.561 -26.90200 51.4 5.2 2009 3 13 3 32 33.5900
TONGA4 2005-2009 cluster_5 183.642 -26.75000 25.9 4.9 2009 3 13 17 33 49.5000
TONGA4 2005-2009 cluster_5 183.656 -26.83400 47.4 4.8 2009 3 14 1 18 39.2600
TONGA4 2005-2009 cluster_5 183.663 -27.04200 43.4 4.6 2009 3 20 0 13 12.8800
TONGA4 2005-2009 cluster_5 183.702 -27.08900 26 4.9 2009 3 25 13 40 52.8400
TONGA4 2005-2009 cluster_6 183.826 -26.71800 10 5.8 2005 6 20 2 44 54.2300
TONGA4 2005-2009 cluster_6 183.917 -26.87200 60 4.8 2005 6 20 4 39 46.7500
TONGA4 2005-2009 cluster_6 183.637 -26.74600 40.7 4.5 2005 6 20 13 52 1.2900
TONGA4 2005-2009 cluster_6 183.698 -26.75800 19.9 4.7 2005 6 21 2 17 50.9800
TONGA4 2005-2009 cluster_6 183.933 -26.69600 10 5.4 2005 6 23 10 8 26.1600
TONGA4 2005-2009 cluster_6 183.92 -26.84800 30 4.6 2005 6 23 11 14 46.8800
TONGA4 2005-2009 cluster_7 184.307 -24.30400 14.5 4.8 2005 1 27 10 47 50.1500
TONGA4 2005-2009 cluster_7 183.951 -24.43400 15 4.6 2005 1 28 22 11 12.5600
TONGA4 2005-2009 cluster_7 183.864 -24.34900 10 4.6 2005 1 28 23 47 45.0500
TONGA4 2005-2009 cluster_7 183.936 -24.55900 19 5.1 2005 1 29 2 3 40.3400
TONGA4 2005-2009 cluster_7 183.8 -24.40200 56.6 4.5 2005 1 29 3 13 3.7400
TONGA4 2005-2009 cluster_8 184.072 -23.68400 42.8 5. 2005 10 12 23 10 10.8000
TONGA4 2005-2009 cluster_8 183.976 -23.71300 33.9 5.5 2005 10 14 3 36 45.9700
TONGA4 2005-2009 cluster_8 183.888 -23.74000 100 4.5 2005 10 14 5 16 6.0400
TONGA4 2005-2009 cluster_8 184.071 -23.80000 10 5.3 2005 10 16 3 42 3.2900
TONGA4 2005-2009 cluster_8 183.952 -24.01200 35 5.4 2005 10 17 3 50 53.9400
KERMADEC1 2005-2009 cluster_3 182.949 -29.11700 15 4.8 2007 2 25 15 41 10.1200
KERMADEC1 2005-2009 cluster_3 182.952 -28.93100 35 5.1 2007 2 26 3 33 4.2900
KERMADEC1 2005-2009 cluster_3 182.977 -28.92600 25.4 4.9 2007 2 28 3 54 5.7200
KERMADEC1 2005-2009 cluster_3 182.994 -28.84200 35 5.6 2007 3 12 0 54 24.7800
KERMADEC1 2005-2009 cluster_3 183.027 -28.85500 35 5.2 2007 3 12 1 57 8.9700
KERMADEC2 2005-2009 cluster_1 182.219 -31.09800 54 4.9 2009 5 18 18 5 8.2500
KERMADEC2 2005-2009 cluster_1 182.249 -31.22300 41.3 5.3 2009 5 20 12 43 52.9100
KERMADEC2 2005-2009 cluster_1 182.317 -31.47500 4 6. 2009 5 24 0 58 2.1100
KERMADEC2 2005-2009 cluster_1 182.376 -31.30300 10 4.5 2009 5 24 1 2 34.5300
KERMADEC2 2005-2009 cluster_1 182.382 -31.40900 10 5.3 2009 5 24 2 0 13.2600
KERMADEC2 2005-2009 cluster_1 182.294 -31.38400 10 4.8 2009 5 24 2 15 34.1600
KERMADEC2 2005-2009 cluster_1 182.247 -31.35800 10 5. 2009 5 24 3 21 49.5500
KERMADEC2 2005-2009 cluster_10 182.913 -28.45200 35 4.8 2005 11 1 10 26 31.0100
KERMADEC2 2005-2009 cluster_10 182.515 -28.37000 35 4.6 2005 12 12 20 28 43.8900
KERMADEC2 2005-2009 cluster_10 182.819 -28.55400 35 4.8 2006 1 24 4 47 42.1700
KERMADEC2 2005-2009 cluster_10 182.328 -28.34700 10 4.7 2006 3 12 23 51 24.3400
KERMADEC2 2005-2009 cluster_10 182.854 -28.57500 10 4.5 2006 4 3 1 43 14.2700
